Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
165,Oriental,462.700000,+,5.000000,Tone,131.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"NC | Pamlico | Oriental, Kershaw Tower | WSFL439",,,,
166,Pactolus,462.700000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,NC | Pitt | Pactolus | WRWE772,,,,
167,Randlema,462.700000,+,5.000000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,FM,5.00,,10W,NC | Randolph | Randleman | WQLP990,,,,
168,RockyMou,462.700000,+,5.000000,TSQL,186.2,186.2,023,NN,023,Tone->Tone,FM,5.00,,10W,NC | Nash | Rocky Mount | WRKA793,,,,
169,Trinity,462.700000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,NC | Randolph | Trinity | WRDR657,,,,
170,Whitevil,462.700000,+,5.000000,TSQL,136.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,10W,NC | Columbus | Whiteville | WSJY885,,,,
171,Asheboro,462.725000,+,5.000000,DTCS,88.5,88.5,116,NN,116,Tone->Tone,FM,5.00,,10W,"NC | Randolph | Asheboro, Mystery Mountain | WQLP990",,,,
172,Ashevill,462.725000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"NC | Buncombe | Asheville, Spivey Mtn | WRYI872",,,,
173,Buxton,462.725000,+,5.000000,TSQL,131.8,131.8,023,NN,023,Tone->Tone,FM,5.00,,10W,NC | Dare | Buxton | WRZY287,,,,
174,Maiden,462.725000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"NC | Lincoln | Maiden, Ironton | WRCU713",,,,
175,Newland,462.725000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"NC | Avery | Newland, Grandfather Mtn | WRNU734",,,,
176,Oakboro,462.725000,+,5.000000,TSQL,127.3,127.3,023,NN,023,Tone->Tone,FM,5.00,,10W,NC | Stanly | Oakboro | WRFQ833,,,,
177,Raleigh,462.725000,+,5.000000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,10W,"NC | Wake | Raleigh, Fairgrounds | WPTP281",,,,
178,Ashtabul,462.550000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Ashtabula | Ashtabula | WRWV204,,,,
179,Chesterl,462.550000,+,5.000000,TSQL,131.8,131.8,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Geauga | Chesterland | WRVU874,,,,
180,Heath,462.550000,+,5.000000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Licking | Heath | WRKE569,,,,
181,Mansfiel,462.550000,+,5.000000,Tone,67.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Richland | Mansfield | WSDW452,,,,
182,Ashland,462.575000,+,5.000000,Tone,71.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Ashland | Ashland, Ashland University | WRKX865",,,,
183,Concordt,462.575000,+,5.000000,Tone,131.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Lake | Concord twp, RT84 AND RT44 | WRKJ298",,,,
184,Kenton,462.575000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Hardin | Kenton | WROR606,,,,
185,Medina,462.575000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Medina | Medina, SR57 & I-71 | WRVL762",,,,
186,Middlepo,462.575000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Van Wert | Middle point | WRXN463,,,,
187,MountGil,462.575000,+,5.000000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Morrow | Mount Gilead | WREY273,,,,
188,Parma,462.575000,+,5.000000,TSQL,79.7,79.7,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Cuyahoga | Parma, Bigfoot Wjw Fox 8 Tv Tower | WRZV602",,,,
189,Toledo,462.575000,+,5.000000,TSQL,186.2,186.2,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Lucas | Toledo, Central Toledo | WRHX862",,,,
190,Cincinna,462.600000,+,5.000000,TSQL,71.9,71.9,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Hamilton | Cincinnati, Eastside | WRAR689",,,,
191,Findlay,462.600000,+,5.000000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Hancock | Findlay | WRJV667,,,,
192,Lancaste,462.600000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Fairfield | Lancaster | WRUK872,,,,
193,NewCarli,462.600000,+,5.000000,TSQL,107.2,107.2,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Clark | New Carlisle, New Carlisle Cemetary | WRUX822",,,,
194,Newport,462.600000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Washington | Newport | WRYI885,,,,
195,SharonCe,462.600000,+,5.000000,TSQL,131.8,131.8,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Medina | Sharon Center | WRDL723 | unverified,,,,
196,Wapakone,462.600000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Auglaize | Wapakoneta | WQXE568,,,,
197,Amanda,462.625000,+,5.000000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Fairfield | Amanda, Amanda 625 | WRUK872",,,,
198,Brunswic,462.625000,+,5.000000,TSQL,131.8,131.8,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Medina | Brunswick | WRKT687,,,,
199,Clevelan,462.625000,+,5.000000,DTCS,88.5,88.5,265,NN,265,Tone->Tone,FM,5.00,,10W,OH | Cuyahoga | Cleveland | WSIU601 | unverified,,,,
200,Lexingto,462.625000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Richland | Lexington, Mid-ohio | WSBC487",,,,
201,Marion,462.625000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Marion | Marion, Top Of The Coacb Tv-39 Tower | WSHB399",,,,
202,Parma,462.625000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Cuyahoga | Parma, Top Of Parma | WRYP237",,,,
203,Albany,462.650000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Meigs | Albany | WSCM554,,,,
204,Beavercr,462.650000,+,5.000000,TSQL,118.8,118.8,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Greene | Beavercreek | WSMA302,,,,
205,Galloway,462.650000,+,5.000000,Tone,203.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Franklin | Galloway | WRNM906,,,,
206,Greenvil,462.650000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Darke | Greenville | WQXW909,,,,
207,Mansfiel,462.650000,+,5.000000,TSQL,110.9,110.9,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Richland | Mansfield, SR30 / SR39 | WQYT801",,,,
208,Mansfiel,462.650000,+,5.000000,DTCS,88.5,88.5,032,NN,032,Tone->Tone,FM,5.00,,10W,"OH | Richland | Mansfield, SR71 / SR13 | WREM315",,,,
209,Pataskal,462.650000,+,5.000000,TSQL,203.5,203.5,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Licking | Pataskala | WSAA690,,,,
210,VanWert,462.650000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Van Wert | Van Wert | WRXN463,,,,
211,Akron,462.675000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Summit | Akron, Springfield Lake | WRUA456",,,,
212,Athens,462.675000,+,5.000000,TSQL,91.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Athens | Athens, Roosevelt Tower Site | WSGU671",,,,
213,Cincinna,462.675000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Hamilton | Cincinnati | WPTU754,,,,
214,Niles,462.675000,+,5.000000,Tone,74.4,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Trumbull | Niles | WSGJ216 | unverified,,,,
215,Sandusky,462.675000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Erie | Sandusky, Garden District | WQZF437",,,,
216,Wakeman,462.675000,+,5.000000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Huron | Wakeman | WRDF982,,,,
217,Kenton,462.700000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Hardin | Kenton | WROR606,,,,
218,Pomeroy,462.700000,+,5.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"OH | Meigs | Pomeroy, POMEROY | WRVS202",,,,
219,Worthing,462.700000,+,5.000000,TSQL,94.8,94.8,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Franklin | Worthington | WRVD452,,,,
220,Chardon,462.725000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Geauga | Chardon | WSFF627,,,,
221,FortReco,462.725000,+,5.000000,TSQL,107.2,107.2,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Mercer | Fort Recovery | WRAL614,,,,
222,Huron,462.725000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Erie | Huron | WRKG592,,,,
223,Lorain,462.725000,+,5.000000,Tone,131.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Lorain | Lorain | WSAH210,,,,
224,Lorain,462.725000,+,5.000000,TSQL,131.8,131.8,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Lorain | Lorain | WSAH210,,,,
225,Mansfiel,462.725000,+,5.000000,DTCS,88.5,88.5,343,NN,343,Tone->Tone,FM,5.00,,10W,"OH | Richland | Mansfield, Downtown square in mansfield | WQLK467",,,,
226,Marietta,462.725000,+,5.000000,DTCS,88.5,88.5,265,NN,265,Tone->Tone,FM,5.00,,10W,"OH | Washington | Marietta, Greenhill Rd. Washington Cty | WRDU541",,,,
227,Obetz,462.725000,+,5.000000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,FM,5.00,,10W,OH | Franklin | Obetz | WSHR648,,,,
228,Kershaw,462.550000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"SC | Lancaster | Kershaw, Kershaw builders supply | WRMX283",,,,
229,Lexingto,462.550000,+,5.000000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"SC | Lexington | Lexington, Lake Murray Dam | WSBP556",,,,
230,Sumter,462.550000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"SC | Sumter | Sumter, Kaitlynn's cafe | WRDG771",,,,
231,Anderson,462.575000,+,5.000000,TSQL,127.3,127.3,023,NN,023,Tone->Tone,FM,5.00,,10W,SC | Anderson | Anderson | WRNU673,,,,
232,Wallaces,462.575000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"SC | Marlboro | Wallace sc, SC Stateline | WRYU732",,,,
233,Gaffney,462.600000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"SC | Cherokee | Gaffney, PGF Campgrounds | WRUJ874",,,,
234,York,462.600000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,SC | York | York | WROW382,,,,
235,Anderson,462.625000,+,5.000000,Tone,171.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"SC | Anderson | Anderson, Lake Hartwell | WRWL818",,,,
236,Ballenti,462.625000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"SC | Richland | Ballentine, Lake Murray | WRJI479",,,,
237,Belton,462.625000,+,5.000000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,FM,5.00,,10W,"SC | Anderson | Belton, Brown avenue | WSFI972",,,,
238,Edgefiel,462.625000,+,5.000000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,FM,5.00,,10W,SC | Edgefield | Edgefield | WRMX280,,,,
239,Florence,462.625000,+,5.000000,TSQL,79.7,79.7,023,NN,023,Tone->Tone,FM,5.00,,10W,SC | Florence | Florence | WRQU236,,,,
240,RockHill,462.625000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"SC | York | Rock Hill, Newport | WRAM265",,,,
241,StStephe,462.625000,+,5.000000,DTCS,88.5,88.5,134,NN,134,Tone->Tone,FM,5.00,,10W,"SC | Berkeley | St. Stephen, Russellville Tower | WSKM324",,,,
242,Walhalla,462.625000,+,5.000000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,FM,5.00,,10W,"SC | Oconee | Walhalla, Watertower Walhalla Sc | WSJY897",,,,
243,RockHill,462.650000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,SC | York | Rock Hill | WRMI622,,,,
244,CherryGr,462.675000,+,5.000000,DTCS,88.5,88.5,032,NN,032,Tone->Tone,FM,5.00,,10W,"SC | Horry | Cherry Grove Beach, Near The Shack Restaurant | WQXE747",,,,
245,Chester,462.675000,+,5.000000,DTCS,88.5,88.5,032,NN,032,Tone->Tone,FM,5.00,,10W,"SC | Chester | Chester, Near Chester Medical Center | WQXE747",,,,
246,Gaffney,462.700000,+,5.000000,DTCS,88.5,88.5,162,NN,162,Tone->Tone,FM,5.00,,10W,SC | Cherokee | Gaffney | WRON298,,,,
247,Longs,462.700000,+,5.000000,Tone,179.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"SC | Horry | Longs, Iga | WRWI686",,,,
248,Beaufort,462.725000,+,5.000000,Tone,67.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"SC | Beaufort | Beaufort, Paninis Restaurant,former Bank | WSDG351",,,,
249,Starr,462.725000,+,5.000000,TSQL,136.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,10W,SC | Anderson | Starr | WRKE862,,,,
250,BathSpri,462.550000,+,5.000000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Decatur | Bath Springs | WQWR627,,,,
251,Benton,462.550000,+,5.000000,DTCS,88.5,88.5,503,NN,503,Tone->Tone,FM,5.00,,10W,"TN | Polk | Benton, Oswald Dome | WSFT846",,,,
252,Bethpage,462.550000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Sumner | Bethpage | WRWY508,,,,
253,Collierv,462.550000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Shelby | Collierville | WRZW558,,,,
254,Hampton,462.550000,+,5.000000,TSQL,77.0,77.0,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Carter | Hampton, Nanny Goat Hill | WRAA525",,,,
255,Humboldt,462.550000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Gibson | Humboldt | WROF665,,,,
256,Kingspor,462.550000,+,5.000000,TSQL,136.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Sullivan | Kingsport, Boone lake | WSGS218",,,,
257,Lebanon,462.550000,+,5.000000,TSQL,110.9,110.9,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Wilson | Lebanon, Lebanon 550 | WSHW626",,,,
258,Murfrees,462.550000,+,5.000000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Rutherford | Murfreesboro | WRMZ886,,,,
259,Pigeonfo,462.550000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Sevier | Pigeon forge, BLUFF MOUNTAIN | WRJZ925",,,,
260,Springfi,462.550000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Robertson | Springfield | WRWG739,,,,
261,Millersv,462.575000,+,5.000000,TSQL,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Sumner | Millersville, Millersville GMRS | WRVT652",,,,
262,Nashvill,462.575000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Davidson | Nashville, Love Circle | WQZI220",,,,
263,Greenbri,462.600000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Robertson | Greenbrier | WRYI432,,,,
264,Johnsonc,462.600000,+,5.000000,TSQL,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Washington | Johnson city | WRTR997,,,,
265,Knoxvill,462.600000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Knox | Knoxville, Sharps ridge | WRJZ925",,,,
266,Livingst,462.600000,+,5.000000,Tone,151.4,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Overton | Livingston, Allons Tower | WSCG533",,,,
267,Murfrees,462.600000,+,5.000000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Rutherford | Murfreesboro | WRMZ886,,,,
268,Tiptonvi,462.600000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Lake | Tiptonville, Reelfoot Lake | WRKA462",,,,
269,Lafollet,462.625000,+,5.000000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Campbell | Lafollette | WRXK822,,,,
270,RoanMoun,462.625000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Carter | Roan Mountain, Rip Shin | WRQK371",,,,
271,Smyrna,462.625000,+,5.000000,TSQL,91.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Rutherford | Smyrna | WQQD714,,,,
272,Gallatin,462.650000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Sumner | Gallatin, Music Mt. | WRQC456",,,,
273,Memphis,462.650000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Shelby | Memphis | WRTR662,,,,
274,Mountain,462.650000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Johnson | Mountain City, Stone Mountain | WRMN270",,,,
275,Prospect,462.650000,+,5.000000,Tone,127.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Giles | Prospect | WRYZ299,,,,
276,Rutherfo,462.650000,+,5.000000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Rutherford | Rutherford County | WRMZ886,,,,
277,Clevelan,462.675000,+,5.000000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Bradley | Cleveland, tn, Cleveland amateur radio | WRJH697",,,,
278,Erwin,462.675000,+,5.000000,Tone,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Unicoi | Erwin | WRNU734,,,,
279,Hixson,462.675000,+,5.000000,TSQL,118.8,118.8,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Hamilton | Hixson | WSAC927,,,,
280,JohnsonC,462.675000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Washington | Johnson City | WRQK371,,,,
281,Lebanon,462.675000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Wilson | Lebanon | WQQD714,,,,
282,Memphis,462.675000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Shelby | Memphis, East Memphis Hilton Hotel | WROX887",,,,
283,Seviervi,462.675000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Sevier | Sevierville, Bluff Mountain (Greentop) | WQJA637",,,,
284,Butler,462.700000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Carter | Butler, Watuaga Lake | WRNU734",,,,
285,Clarksvi,462.700000,+,5.000000,TSQL,179.9,179.9,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Montgomery | Clarksville | WSDC364,,,,
286,Columbia,462.700000,+,5.000000,Tone,162.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Maury | Columbia, Rock Springs / Sowell Mill Pik | WRPS982",,,,
287,Enville,462.700000,+,5.000000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Chester | Enville | WRTR432,,,,
288,Franklin,462.700000,+,5.000000,TSQL,91.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Williamson | Franklin | WQQD714,,,,
289,Gatlinbu,462.700000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Sevier | Gatlinburg, SKI MOUNTAIN | WRFL895",,,,
290,Henderso,462.700000,+,5.000000,Tone,114.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Sumner | Hendersonville | WRXK276,,,,
291,Knoxvill,462.700000,+,5.000000,TSQL,151.4,151.4,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Knox | Knoxville, Fountain City | WRNS340 | unverified",,,,
292,Shelbyvi,462.700000,+,5.000000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Bedford | Shelbyville | WRMZ886,,,,
293,Bristol,462.725000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Sullivan | Bristol, South Holston Lake | WRNU734",,,,
294,JellicoT,462.725000,+,5.000000,DTCS,88.5,88.5,071,NN,071,Tone->Tone,FM,5.00,,10W,"TN | Campbell | Jellico Tn Duff Area, White Oak | WRXG879",,,,
295,Murfrees,462.725000,+,5.000000,TSQL,91.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Rutherford | Murfreesboro | WQQD714,,,,
296,Murfrees,462.725000,+,5.000000,TSQL,91.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"TN | Rutherford | Murfreesboro, Murfreesboro 725 | WQQD714",,,,
297,Oakridge,462.725000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Anderson | Oakridge | WRJZ925,,,,
298,Portland,462.725000,+,5.000000,TSQL,136.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Sumner | Portland | WRXF873,,,,
299,SpringHi,462.725000,+,5.000000,TSQL,82.5,82.5,023,NN,023,Tone->Tone,FM,5.00,,10W,TN | Maury | Spring Hill | WRKR381,,,,
300,FallsChu,462.550000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Fairfax | Falls Church, Seven Corners | WPON592",,,,
301,Fincastl,462.550000,+,5.000000,TSQL,107.2,107.2,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Botetourt | Fincastle, Purgatory Mountain | WRUJ544",,,,
302,GladeHil,462.550000,+,5.000000,DTCS,88.5,88.5,025,NN,025,Tone->Tone,FM,5.00,,10W,VA | Franklin | Glade Hill | WRPT445,,,,
303,Lynchbur,462.550000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,VA | (independent) | Lynchburg | WSFB816 | unverified,,,,
304,Montross,462.550000,+,5.000000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,10W,VA | Westmoreland | Montross | WREE397,,,,
305,NewCastl,462.550000,+,5.000000,TSQL,77.0,77.0,023,NN,023,Tone->Tone,FM,5.00,,10W,VA | Craig | New Castle | WRVM703,,,,
306,Newportn,462.550000,+,5.000000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,FM,5.00,,10W,VA | (independent) | Newport news | WRTM515,,,,
307,Winchest,462.550000,+,5.000000,TSQL,118.8,118.8,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Frederick | Winchester, North Mountain | WQPL257",,,,
308,Alexandr,462.575000,+,5.000000,TSQL,136.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Fairfax | Alexandria, Mount Vernon, VA | WRDF311",,,,
309,Arlingto,462.575000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Arlington | Arlington, Clarendon | KAD6329",,,,
310,CrossJun,462.575000,+,5.000000,TSQL,156.7,156.7,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Frederick | Cross Junction, Cacapon Mountain | WREI955",,,,
311,Hampton,462.575000,+,5.000000,TSQL,203.5,203.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | (independent) | Hampton, Bethel Tower Hampton | WSEV713",,,,
312,Muckcros,462.575000,+,5.000000,DTCS,88.5,88.5,244,NN,244,Tone->Tone,FM,5.00,,10W,"VA | Mecklenburg | Muckcross, 190ft Privite Tower | WSJP550",,,,
313,NewMarke,462.575000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Page | New Market, Luray | WRNR868",,,,
314,Southhil,462.575000,+,5.000000,DTCS,88.5,88.5,244,NN,244,Tone->Tone,FM,5.00,,10W,"VA | Mecklenburg | South hill, va | WSEI782",,,,
315,Alexandr,462.600000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | (independent) | Alexandria, West End Alexandria | KAB7046",,,,
316,Chesapea,462.600000,+,5.000000,TSQL,71.9,71.9,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | (independent) | Chesapeake, CHSPK-CM | WRXJ407",,,,
317,Christia,462.600000,+,5.000000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,FM,5.00,,10W,VA | Montgomery | Christiansburg | WROC846,,,,
318,Covingto,462.600000,+,5.000000,TSQL,196.6,196.6,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Alleghany | Covington, Big Ridge | WRUJ544",,,,
319,SouthBos,462.600000,+,5.000000,TSQL,107.2,107.2,023,NN,023,Tone->Tone,FM,5.00,,10W,VA | Halifax | South Boston | WRXZ575,,,,
320,Stafford,462.600000,+,5.000000,TSQL,156.7,156.7,023,NN,023,Tone->Tone,FM,5.00,,10W,VA | Stafford | Stafford | WSDH649,,,,
321,Staunton,462.600000,+,5.000000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Augusta | Staunton, ELLIOTT KNOB | WROL631",,,,
322,Alexandr,462.625000,+,5.000000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | (independent) | Alexandria, Fort Ward Park; NW Alexandria | WPON592",,,,
323,Aroda,462.625000,+,5.000000,TSQL,136.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,10W,VA | Madison | Aroda | WREW961,,,,
